x_ 1, x_ 2, x_ 3, x_ 4, x_ 5, x_ 6, x_ 7, x_ 8, x_ 9, x_10, x_11, x_12, x_13, x_14, x_15, x_16, x_17, x_18, x_19, x_20, x_21, x_22, x_23, x_24, x_25, x_26, x_27, x_28, x_29, x_30, x_31, x_32, x_33, x_34, x_35, x_36, x_37, x_38, x_39, x_40, x_41, x_42, x_43, x_44, x_45, x_46, x_47, x_48, x_49, x_50, x_51, x_52, x_53, x_54, x_55, x_56, x_57, x_58, x_59, x_60, x_61, x_62, x_63, x_64, x_65, x_66, x_67, x_68, x_69, x_70, x_71, x_72, x_73, x_74, x_75, x_76, x_77, x_78, x_79, x_80, x_81, x_82, x_83, x_84, x_85, x_86, x_87, x_88, x_89, x_90, x_91, x_92, x_93, x_94, x_95, C_ 1, C_ 2, C_ 3, C_ 4, C_ 5
3.649164, -5.075567, -48.351631, 4.012080, 5.813460, 14.361753, -18.600004, 2.605524, -3.300012, -6.867563, -13.112986, -4.868717, 2.746197, 0.845566, 9.367556, -8.164178, 60.135741, -2.158855, 10.723004, 1.912442, -7.290027, 8.427724, 1.878860, -4.948670, 8.075859, 0.201562, 5.515096, -7.617496, -7.615886, -5.316441, 3.863535, 6.776588, 13.777826, 19.555335, -11.662334, -3.527596, 4.938496, 6.341243, -0.964052, -3.717105, 34.831165, 1.910621, 17.090035, 1.439020, 12.773703, -0.900090, -1.809838, 17.677840, -10.869187, -8.423984, -2.470943, 14.371108, -12.598393, -2.787138, 17.767776, 4.250067, -1.355569, 0.042981, 13.842143, -6.370789, -13.615834, 18.639722, -5.295202, 4.014763, -2.264017, 5.694224, -10.270304, 7.425235, -4.678935, -12.213368, -2.361208, -7.224409, 4.322502, 1.883470, 17.018851, 19.791292, -11.603781, -1.327128, 8.298761, -15.970376, 1.103079, 0.490199, 0.334304, 21.502495, 8.231721, 5.535303, -5.641902, 11.050211, -3.075690, -12.655663, 3.742833, 13.923575, -8.496824, 5.344348, 0.303345, J, I, I, K, H
1.627059, -10.492024, -50.796685, 4.811346, 0.838536, 11.141475, -17.508990, 0.936574, -4.401238, -18.035412, -12.852841, -5.405378, -2.523202, -4.357980, 3.173842, -9.377169, 50.692763, -1.243044, 5.206351, -0.674592, -6.230384, 5.226893, -1.199236, -4.953533, 6.029191, -3.533831, 4.686829, -6.565204, -6.204769, -4.708636, 5.188214, 5.920067, 6.185600, 20.389403, -16.479415, -8.595208, 4.276305, 0.994974, -4.392586, -1.934080, 27.951330, 4.796449, 12.573164, -4.106932, 16.368804, -0.303491, -5.333196, 9.902005, -13.135738, -7.578963, -8.543442, 14.393073, -15.016755, -6.351108, 18.872305, 2.063840, -3.937780, -3.172846, 8.764472, -6.809434, -15.835214, 17.971727, -2.810971, -4.542279, -0.486609, 0.262032, -11.468010, 4.391935, -15.829337, -15.391716, -6.135027, -8.371660, 3.431800, -7.870220, 16.928195, 11.874063, -9.826173, -3.305302, 5.858681, -14.322070, -1.561792, -0.583907, -3.374409, 13.022246, 2.925659, -4.639711, -5.110722, 6.446019, -6.132256, -14.695450, 0.355227, 13.760213, -14.203824, 0.052137, -0.645985, K, H, J, J, K
8.601935, -10.569517, -52.376187, 2.050889, 3.255605, 14.297550, -16.579809, 4.307190, -3.352148, -13.546399, -11.206631, -7.314773, 3.820699, -1.817052, 9.865696, -8.856633, 56.582912, -0.369379, 4.216009, -0.939507, -8.399646, 4.591954, -2.733220, -1.909466, 10.601227, -4.395724, 6.389839, -8.216324, -2.755323, -7.660003, 1.564307, 6.428151, 9.789531, 21.579753, -17.137872, -4.140689, 4.120478, -0.075461, -8.693086, -3.954112, 31.682024, 10.827189, 13.356252, -2.590408, 18.296481, -1.814863, -0.611889, 13.768021, -9.569936, -12.752388, -1.944684, 8.987997, -10.846193, -3.986228, 25.116528, 4.334647, -2.416764, -0.840385, 11.521122, -4.224950, -16.496467, 14.338795, -3.105348, -2.559821, -1.539966, 1.605116, -12.687205, 2.891699, -14.400158, -20.372283, 0.304785, -7.852828, 1.375640, -5.910945, 16.069242, 14.563617, -9.088778, -2.862861, 7.817121, -14.062127, -5.723783, -1.509934, -1.961706, 14.593030, 4.594096, 0.413200, -3.489941, 5.832130, -6.345636, -16.329319, -0.906039, 13.907999, -10.039521, 3.416515, -0.228561, H, I, G, I, G
11.364218, -4.933585, -50.424483, 5.716293, 7.052330, 21.088208, -13.205483, 4.022086, 0.270994, -15.866334, -8.250625, 4.925760, -1.973216, 0.455590, 8.328266, -2.587289, 59.019913, 6.411592, 7.046821, -0.628369, -8.098738, 7.589686, -3.294632, 1.833619, 9.648601, -4.318182, 11.346452, -3.832676, -3.324682, -3.755218, 7.463545, 9.976707, 9.761579, 25.835866, -15.078867, -0.267930, 7.636853, 1.291651, -2.557399, -3.250815, 25.916729, 7.898196, 17.770192, -1.910410, 15.039381, -2.615705, 3.195447, 13.374607, -10.163434, -6.669827, -3.471599, 12.725127, -5.167750, -2.276427, 19.141839, 1.807268, -3.492655, 6.606246, 9.499693, -3.131749, -19.375542, 22.018392, -2.336378, -0.085830, 0.443841, -2.627361, -11.863368, 4.037596, -8.325321, -13.347514, -1.223593, -2.840040, 8.216392, -9.192496, 14.886191, 19.578077, -7.055041, -3.926114, 11.002769, -16.326051, -5.850282, -2.655246, -1.357861, 17.313456, 9.729358, -1.587138, -1.031443, 8.056491, -3.818129, -13.358383, 5.173852, 17.650141, -11.035648, 8.101223, 4.396072, J, I, J, H, K
6.799113, -9.644253, -50.298909, 3.206466, 6.252592, 12.150089, -15.675875, 3.013295, 0.888149, -17.416789, -14.987984, -1.353409, 0.105451, -0.093732, 6.537529, -5.357972, 55.429307, 6.247218, 5.797168, -0.371593, 0.581570, 6.150322, 2.341876, -7.905776, 7.691474, 1.085622, 4.846552, -3.789377, -2.370811, -4.809750, 8.595751, 8.011669, 7.155528, 18.101792, -18.554954, -3.991266, 7.732722, -2.329502, -3.983304, -0.814447, 28.197541, 8.089172, 17.068205, -3.321614, 18.011058, 3.846062, -0.284005, 11.313438, -12.974207, -4.769614, -2.950713, 15.208921, -12.239642, -3.611281, 14.978614, 3.904451, 0.811047, 0.923586, 6.233031, -9.202831, -19.181857, 21.397837, -4.839069, 1.818091, 2.275888, 4.161246, -8.732520, 9.833243, -9.507625, -15.421666, -0.497763, -10.536112, 8.417974, -11.434834, 15.561064, 12.735618, -10.460259, -1.000683, 5.008774, -9.331657, 2.910508, 3.566175, -1.167101, 17.348527, 5.813051, -1.751485, -0.367889, 2.541172, -7.242172, -14.927935, 2.543262, 12.461301, -14.237392, 0.196695, -1.034016, I, H, I, G, J
7.489006, -6.031870, -47.888701, 3.548415, 2.126746, 9.760536, -21.594742, 2.256562, -2.439136, -17.539904, -14.194727, 1.026226, -0.876794, 1.558484, 7.740688, -5.139773, 56.697538, 2.029130, 3.440394, -2.373613, -6.025688, 3.691894, -1.966362, -2.983463, 4.898371, -0.879245, 7.036185, -5.344547, -4.939249, -4.339159, 3.298386, 9.231320, 6.914464, 21.530544, -17.262427, -9.653492, 8.888833, -0.929530, -1.899890, -4.930609, 29.752105, 4.634399, 18.475512, -4.677935, 11.810022, -2.329835, -3.820366, 11.517535, -10.749502, -10.884566, -4.911902, 13.324757, -13.960929, -7.512615, 14.290784, 0.810019, -0.653862, -3.055557, 9.003602, -8.338976, -21.702251, 18.846854, -4.878792, 1.392193, -1.189694, -0.961404, -17.515988, 7.476823, -14.567846, -13.107675, -1.009439, -3.930075, 2.483034, -5.536732, 15.156708, 12.517423, -9.002660, -4.656669, 8.417577, -17.619971, -2.212577, -0.599034, -4.667474, 16.455734, 5.711996, -0.019923, -5.838815, 5.963121, -4.422679, -17.458311, 5.512529, 16.548614, -13.515862, 6.612311, -1.050755, I, NaN, G, H, H
6.634737, -5.636082, -49.055773, 7.726898, 3.617248, 17.816284, -13.161866, -0.736207, 0.372215, -15.676919, -6.474405, -2.392653, 2.130281, 4.559827, 11.721064, -10.159684, 59.417104, 3.116289, 3.845996, -0.782375, -7.724619, 8.438040, -2.029811, -1.335649, 3.971438, -2.642979, 12.722621, -1.625850, -2.080621, -3.287333, 6.298541, 12.876042, 16.234778, 23.024178, -10.011057, 3.576210, 5.252606, 2.916741, -2.393317, -3.314750, 28.483180, 8.810383, 23.002517, -2.514470, 17.101818, 2.278761, 0.412788, 12.538041, -10.222030, -8.169059, -4.278946, 15.631772, -12.058952, -5.563784, 20.351693, 3.963243, -3.992341, 4.737106, 13.487114, -6.507566, -10.065799, 21.540189, 1.244327, -2.758938, 2.377734, 1.899617, -9.476555, 7.475602, -9.786937, -12.133950, -2.532869, -1.992441, 5.710165, -3.180760, 19.085043, 17.227343, -10.055838, -0.824296, 9.264931, -17.003938, -1.988198, -3.240410, 6.740865, 19.837598, 5.794135, 1.255957, 3.595704, 7.637306, -4.607998, -10.992331, 5.754253, 15.943219, -9.021372, 6.918571, 4.269569, H, NaN, K, J, G
6.078153, -8.927564, -50.810434, 4.659312, -2.001316, 18.129652, -13.767437, 1.024667, -2.326589, -14.281665, -10.165451, -1.379933, -7.927483, -0.408919, 9.179363, -7.768038, 57.676072, 0.061549, 2.404164, -2.904803, -15.919834, 1.810845, -3.336729, -4.354643, 1.293120, -6.261732, 7.382221, -7.515192, -6.055761, -6.045917, 5.335565, 5.982418, 6.140640, 23.337180, -17.141458, -2.556514, 4.588709, -2.633397, -5.523261, -3.786099, 24.910267, -1.434223, 20.107168, -5.846463, 12.759898, -3.251292, -3.264029, 8.954542, -16.977225, -11.245472, -12.283511, 13.985184, -12.729244, -2.490683, 19.589222, -1.531170, -4.738937, 3.936026, 5.511638, -6.851106, -15.586032, 21.721393, -2.421109, -4.176061, -1.568338, 0.807383, -10.865249, 7.288424, -12.438544, -18.258928, -7.101421, -6.396525, 1.553653, -13.304822, 12.862234, 20.341484, -13.456742, -3.976192, 7.624184, -16.723742, -12.259909, -3.378657, -0.373122, 17.548134, 9.124122, -2.227139, -11.292095, 2.625423, -6.535144, -17.216626, 1.206472, 16.081259, -16.705145, 3.234528, 1.247903, H, I, NaN, K, NaN
5.599932, -8.547341, -45.914451, 2.578602, 1.610002, 16.865246, -16.648742, 2.232557, -5.177442, -17.467475, -15.129996, -1.531555, -5.655271, -5.490459, 7.826646, -7.027518, 59.238730, -3.607554, -0.423111, 0.213019, -19.815975, 3.687982, -3.285670, -4.135333, -0.149871, -9.318104, 8.225084, -4.737599, -2.762480, -5.003741, 6.019370, 8.561121, 13.554566, 21.225152, -16.488524, -7.799350, 5.482673, -0.254101, 0.743368, -6.991120, 31.829319, 4.056725, 21.027299, -2.302851, 13.703845, -9.382676, -3.339490, 12.092613, -9.185548, -11.706721, -8.438265, 12.408333, -10.356175, -1.024183, 16.293652, -1.153673, -2.470759, 1.258341, 10.632865, -7.674435, -17.360110, 17.956230, -10.528263, -3.598199, -0.148654, -2.432092, -11.037752, 5.591669, -14.386293, -15.145519, -2.502090, 0.116809, -0.761055, -7.262839, 15.901096, 15.433261, -9.493073, -5.441318, 12.514352, -19.814776, -7.737308, -5.080514, -1.415257, 15.653514, 8.597868, -6.059805, -8.126578, 6.312165, -2.245004, -13.364580, 4.557489, 8.576728, -13.790063, 2.614958, 0.470544, J, I, NaN, NaN, I
1.315510, -8.182621, -48.492805, 5.954219, 2.267643, 11.294195, -19.664706, -2.230071, -1.168171, -19.125427, -12.104682, -6.241519, -2.744991, 2.466471, 7.773256, -7.993612, 55.392319, 1.587398, 2.180263, 1.818755, -6.816759, 4.648727, -1.641478, -4.738853, 4.220463, -3.748862, 7.233887, -5.691085, -0.484701, -6.976669, 8.190106, 5.330817, 10.032535, 16.574592, -13.506660, -5.131411, 2.941090, -1.702940, -1.749598, -3.731084, 27.688348, 3.847395, 20.925545, -4.029216, 12.392009, -2.391813, -1.120979, 12.458952, -12.543327, -9.586073, -9.612746, 14.715355, -15.701520, -0.713241, 16.393187, 7.052129, 1.528000, -1.826338, 7.478399, -5.248352, -16.487527, 17.089408, -3.672358, -1.161937, 0.425667, -1.900853, -15.611686, 3.116190, -14.500374, -14.930687, -0.393769, -0.836551, 4.415661, -6.540561, 7.216929, 14.344009, -10.953380, -4.869965, 8.979661, -17.875105, -4.149196, 1.669660, 1.653247, 21.709976, 1.946443, -0.370294, -1.557596, 3.960874, -4.275394, -15.536917, 2.326125, 15.553006, -6.913112, 8.084694, -2.159200, I, H, H, J, G
8.193610, -4.037011, -50.209929, 4.607615, 5.835066, 18.541801, -13.226298, 1.884646, 0.391035, -14.858775, -12.335848, 0.426209, 0.003241, 3.310903, 9.793196, -6.534518, 59.524381, 3.048984, 7.099734, -3.271184, -6.332156, 9.463154, -2.173270, -2.541526, 4.548686, 3.024979, 7.649959, -3.837950, -0.851504, -6.088831, 6.993689, 10.607135, 13.250953, 23.209773, -11.073508, -0.378887, 6.045977, 2.189850, -4.288948, 0.638592, 28.078726, 9.361261, 20.082587, 0.518738, 17.451497, 0.705783, 0.101216, 12.530839, -8.012143, -7.623262, -0.239404, 13.716094, -10.381246, -6.065495, 17.964512, 0.852524, -1.484613, 4.827420, 13.605075, -6.222209, -13.657871, 17.145018, -2.310989, 0.164816, 2.096297, 2.772939, -7.598510, 9.313954, -8.443747, -13.135821, 0.337211, -5.334593, 8.166533, -3.560633, 19.821497, 17.519460, -8.571711, 0.971679, 11.235453, -10.267489, -1.382143, -4.004167, 3.653334, 16.292039, 9.709799, 2.753901, 1.867842, 8.346855, -5.258113, -10.853845, 7.671029, 14.772010, -9.880361, 4.172853, 4.574283, H, I, G, K, K
3.752014, -12.290719, -51.102926, 0.744777, 4.037770, 13.943213, -17.309751, 1.667164, -2.165245, -22.017464, -16.839691, -3.582595, -4.696208, -0.430424, 7.219153, -7.995834, 54.162590, 5.531630, 0.015480, -2.615637, -6.893061, 6.762481, -1.027742, -4.623931, 1.487975, -3.701962, 4.344481, -5.973699, -6.846431, -7.003131, 5.531119, 8.052072, 10.575490, 20.173259, -18.127233, -6.165279, 6.731413, -3.201736, -4.135814, -7.061648, 24.274129, 6.331500, 21.285818, -4.452210, 15.879388, -5.781960, -1.139393, 13.851890, -13.830399, -11.759169, -6.505462, 12.063597, -16.980380, -6.236170, 11.541351, 0.848949, 0.132870, -1.615598, 6.778734, -8.802088, -21.847260, 16.719883, -2.673268, -3.041150, -3.107677, -5.063240, -11.004717, 3.976063, -16.889774, -16.066498, -3.831587, -8.607912, 6.305034, -6.476726, 9.572454, 13.721535, -14.878362, -0.801485, 8.653503, -16.930518, -2.328598, -5.176725, 5.044990, 19.314746, 4.390890, -1.459248, -3.959330, 2.578189, -5.939849, -14.058739, 1.389421, 13.770560, -13.082920, 1.382902, 0.278620, K, H, G, J, H
2.225541, -5.608746, -52.365198, 0.968670, 2.351155, 10.849864, -17.374959, -2.771975, -2.717469, -19.688727, -15.975449, -6.371114, -4.159092, -5.645757, 5.539361, -14.155311, 52.309043, -3.500991, 0.797840, -2.063791, -8.685226, 2.789487, -4.416142, -4.317197, -0.017286, -4.305868, 4.387009, -9.447979, -10.061514, -5.987604, 3.834731, 0.518519, 4.253629, 16.051033, -17.134046, -5.747174, 3.641443, -7.746216, -5.823578, -4.850014, 27.908409, 0.347784, 15.112937, -7.287122, 13.876724, -6.162360, -3.652200, 10.595711, -14.387845, -12.074876, -8.489201, 10.703753, -15.089047, -11.284199, 15.419111, -0.318064, -1.135848, -5.443506, 4.682424, -11.252941, -20.688870, 15.417586, -8.626574, -7.354655, -2.320489, -2.091294, -14.944515, 3.078388, -12.733598, -21.346048, -3.219485, -9.579443, 2.235245, -9.970268, 10.712860, 13.026968, -18.957181, -8.103803, 3.172070, -18.458916, -6.986278, -1.249928, -2.396912, 11.690961, 5.675316, -6.671104, -6.874608, 4.676930, -6.332507, -17.383944, 3.600764, 9.458397, -14.796447, -0.954551, 0.517351, I, H, I, K, J
0.387894, -13.251494, -53.569718, -3.233435, -5.409593, 6.241165, -24.292649, -6.974019, -7.949248, -27.365630, -17.360477, -8.159346, -9.376138, -1.835046, 4.670878, -13.523417, 49.824619, -1.698471, -5.276929, -4.860643, -14.584390, -0.861362, -7.855451, -9.294910, -1.742036, -10.858384, 3.923275, -9.335183, -7.064614, -15.336365, -0.479561, 2.654469, 7.003052, 13.666231, -20.282415, -10.285637, 0.148576, -7.951429, -9.222551, -7.962821, 18.731453, 3.981056, 15.729540, -12.215338, 12.381544, -8.940019, -4.236322, 4.585580, -18.665629, -16.401825, -12.556089, 5.708671, -18.951752, -5.920405, 14.619266, 2.793142, -4.465440, -3.379112, 3.790241, -7.916237, -25.446952, 11.818727, -7.899542, -8.077501, -7.796222, -10.051936, -22.147151, -0.406234, -21.134254, -16.854185, -7.601557, -5.950225, -0.833190, -12.008340, 8.787727, 7.017588, -16.278330, -13.761723, 9.041325, -22.594548, -9.234764, -9.399182, -5.021789, 11.407476, -4.376011, -5.675310, -3.432603, 1.603983, -9.722662, -20.191240, -2.110652, 5.796494, -17.359483, -0.968841, -3.964549, H, H, J, NaN, J
6.026467, -6.679935, -47.889806, 6.369197, 2.989102, 11.722495, -18.958007, 3.090488, 2.157487, -15.674881, -6.692890, -1.006982, 3.451948, 0.148230, 10.239011, -3.753561, 59.233345, 4.651664, 3.580662, 1.252892, -6.615255, 5.577612, 5.293251, -3.776008, 7.102169, -1.020442, 10.154489, -3.250080, 3.758335, -4.274768, 5.990860, 9.320406, 12.512083, 27.503646, -11.804512, -1.256409, 11.949986, 1.867074, -2.198318, -3.705213, 29.488973, 10.130046, 22.711988, -2.344778, 13.025860, -0.428371, 3.339583, 12.101331, -12.082094, -8.262556, -3.127281, 18.106352, -11.348717, -0.467565, 21.808908, 9.602503, -2.242051, 3.532837, 10.729214, 0.354971, -11.922569, 22.885325, 1.200553, -2.261037, 0.372983, -1.356440, -13.179803, 6.162950, -13.366944, -14.273814, -5.578220, 1.789487, 7.885471, -5.075956, 14.539046, 18.466262, -6.425847, -4.284053, 10.268290, -16.770114, -2.802204, 4.335958, 0.783189, 21.594267, 2.671581, -0.815925, -1.822302, 5.970437, -5.344761, -12.191175, 6.900878, 15.786140, -9.181823, 7.481313, 4.066441, NaN, H, I, I, NaN
6.357866, -1.397653, -51.073886, 2.272045, 3.944570, 17.947697, -18.284886, -3.438127, 2.427847, -16.555981, -11.437220, 5.477709, -8.812603, 0.759539, 13.199385, -9.180751, 58.435822, 7.684124, 3.951816, 0.293379, -5.751637, 3.715175, -2.280632, -0.783102, 2.288468, -2.390575, 6.335413, -2.303934, -4.582353, -0.841493, 8.451680, 7.312914, 14.815765, 18.933093, -13.874195, -3.098231, 2.109459, -3.004952, -5.370084, 0.186502, 30.033624, 12.181051, 18.239871, 0.164349, 20.989363, 0.345596, -4.077397, 10.134224, -8.598617, -6.336299, -9.607519, 18.163741, -13.523516, -5.224392, 15.734303, -4.446398, -6.221472, 3.958047, 14.557481, -6.102560, -17.316452, 24.467523, -6.671281, -8.564384, -2.701322, 0.431575, -5.750350, 6.503708, -14.841874, -11.835565, -4.116974, -3.215675, 8.203775, -8.625560, 19.338293, 15.253983, -7.767408, -7.097326, 15.529178, -16.990233, -3.830191, -1.606254, -4.729538, 16.566383, 9.973774, -3.982821, -0.473260, 10.981218, -2.712469, -11.249098, 4.286624, 11.810764, -12.248567, 4.888274, 1.498089, K, I, NaN, J, K
5.648856, -10.064270, -56.535095, 2.759044, -0.499146, 15.605022, -19.986363, 2.014092, -0.096136, -17.092257, -16.835520, -2.724674, -5.268188, -2.149531, 6.603652, -5.433467, 57.805566, 2.688262, 5.165480, -5.617637, -13.105456, 5.670946, -0.547169, -5.841919, 4.877617, -3.070719, 2.158941, -6.227511, -2.969538, -10.512916, 2.772190, 5.523406, 8.159002, 27.889011, -16.911081, -6.928621, 4.057937, 1.676780, -5.741914, -3.473873, 25.522348, 0.949500, 20.839860, -0.559715, 10.975507, -6.674278, -0.637290, 10.578912, -16.244164, -11.957451, -5.099292, 8.694062, -11.787962, -4.459482, 17.942305, 3.502992, 1.431657, 2.923709, 9.519713, -1.931760, -18.484586, 16.660961, -4.054207, -3.631602, -6.080072, -5.753399, -14.957254, 4.184864, -15.725967, -13.610195, -7.096379, -8.439138, 5.443801, -7.313191, 12.787760, 15.492470, -11.487312, -2.554394, 13.945351, -17.174653, -3.450556, -5.242266, -1.714721, 17.383185, 3.225574, -1.461037, -9.744156, 5.256728, -4.357080, -11.018086, 4.066326, 13.656892, -12.008730, 3.099095, 0.460639, I, NaN, NaN, H, NaN
8.307214, -4.886619, -53.396731, 4.016296, 6.257172, 16.308186, -20.287597, -1.352687, -1.955908, -14.352833, -10.774196, -1.179906, -0.969340, -2.448121, 8.689670, -9.403069, 58.983982, -0.429699, 3.871316, -0.485628, -14.907017, 4.976504, -1.169608, -5.736529, 1.362294, -4.177118, 5.268035, -9.264102, -1.907178, -7.859808, 8.118410, 7.071101, 14.090650, 21.153096, -15.092531, -6.830265, 8.255952, 1.826567, -6.047206, -2.753410, 35.723860, 7.452708, 18.994930, -0.846674, 18.274300, -2.387012, -3.412342, 13.763687, -11.859012, -9.052277, -7.479493, 14.444331, -13.713508, -3.898185, 23.959288, 3.595510, -1.466983, -1.612886, 8.352726, -5.890942, -15.382302, 19.459247, -7.491362, -1.150551, -3.971212, 1.183592, -14.676006, 4.171616, -8.010352, -13.613142, -3.938577, -3.714351, 6.036187, -7.129926, 18.402019, 16.044488, -7.177057, -7.204440, 9.118093, -14.080462, -4.773860, -1.234861, 4.333380, 17.057957, 9.203431, -4.166317, -3.280661, 4.518925, -3.328290, -9.806005, 0.892662, 7.681521, -7.420385, 0.330491, 0.048554, G, I, J, G, G
3.743722, -11.934108, -54.747110, 1.193758, 0.556432, 10.456111, -21.411201, 3.547788, -3.195122, -15.262753, -13.571399, -3.279201, -2.726251, -1.876646, 7.951864, -4.892358, 58.890796, -0.640374, 4.762893, -6.424264, -15.540438, 0.309886, -2.095294, -11.361417, 3.006120, -8.275447, 8.499309, -9.957680, -2.802938, -9.483584, 2.195550, 9.439119, 10.335760, 23.053952, -18.098717, -4.102948, 3.352860, 3.357002, -8.363147, -4.401837, 24.056736, 7.440036, 15.738485, -1.615407, 10.125129, 1.443312, -2.145750, 9.042370, -15.351347, -13.948380, -6.423888, 12.658467, -15.960585, -4.372442, 18.136773, 1.249592, -10.857918, 4.387977, 10.550892, -9.512033, -12.372839, 19.003429, -2.745062, -5.236909, -5.079802, -0.209139, -14.973916, 3.245033, -13.002359, -16.834811, -7.112084, -4.466351, 5.289183, -11.808397, 16.635401, 10.734142, -8.185432, -3.786424, 6.510742, -21.130322, -3.620976, -6.093727, -0.572696, 19.885567, 3.560943, -1.828544, -1.928905, 0.870838, -8.294114, -14.253774, 0.913987, 11.568392, -14.021865, 0.863406, 2.517198, G, H, H, G, K
4.452271, -4.059274, -46.268985, 1.009058, 0.365115, 16.398765, -8.890873, 3.649278, -4.197937, -18.778682, -9.715042, -6.379003, -0.489568, 0.147510, 9.541253, -7.785484, 55.578360, -0.978057, 9.665793, 2.740617, -8.337049, 11.610242, -1.649043, -3.646660, 6.091628, -1.540367, 11.064434, -11.446189, -6.719116, -3.855190, 3.109582, 5.402298, 7.427199, 25.093908, -12.030558, 0.098926, 5.386345, -2.099664, 1.915214, -5.617840, 21.530656, 4.943590, 21.708491, 2.268556, 13.668074, -7.596121, -0.551996, 13.018215, -16.985364, -7.760517, -8.039293, 14.166521, -10.790084, -4.427518, 22.158348, 2.924356, -3.223534, 1.644556, 13.030829, -2.957357, -15.779673, 11.399969, -0.152577, -0.732744, -5.735714, -1.750899, -9.640240, 8.797842, -10.923068, -14.095775, -7.135605, -1.515939, -1.361742, -4.973541, 14.593502, 16.025297, -16.639868, -5.074371, 9.303061, -16.883803, -4.244045, 2.210583, 0.252194, 13.718290, 8.500857, -2.502330, -7.959428, 8.897730, 0.186388, -9.591156, 6.583637, 17.683677, -9.206880, 0.789560, 4.881145, K, I, H, G, I
